Tweet;"Tweet ID";Time;Favorited;Retweeted;"Is Favourited";"Is Retweeted";"Is Retweet";"Retweet from";Latitude;Longitude;Country;User
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128196214439260160.0000000000;"2019-05-14 09:11:53";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;Kadliiin
"Ich mach die Augen ganz fest zu, dann geht der Klimawandel von alleine weg! https://t.co/dUDPi3MGMr";1128196216578301952.0000000000;"2019-05-14 09:11:53";2;0;0;0;0;NULL;NULL;NULL;NULL;Ghostdogcs
"RT @verdi_Jugend: Die ver.di Jugend solidarisiert sich mit #FridaysForFuture und fordert auch von der Gesamtorganisation die Unterstützung…";1128196369875898369.0000000000;"2019-05-14 09:12:30";0;119;0;0;1;verdi_Jugend;NULL;NULL;NULL;NABU_Biodiv
"RT @MayaMitKind: Die Untätigkeit bezüglich des Klimawandels zeigt klar, dass ein Großteil der Eltern in Deutschland sich letztlich einen Sc…";1128196395654156288.0000000000;"2019-05-14 09:12:36";0;28;0;0;1;MayaMitKind;NULL;NULL;NULL;_Zianor
"@S4fStuttgart Nach Fukushima so entschlossen Frau Merkel. Und beim Thema Klimawandel wie geknebelt? Warum? Warum nur!? Sie haben doch in ihrer Amtszeit nichts mehr zu verlieren, und für die junge Generation so viel zu gewinnen! @bmu @kanzleramt @Bundestag #VoteClimate #FridaysForFuture";1128196525161631744.0000000000;"2019-05-14 09:13:07";0;0;0;0;0;NULL;NULL;NULL;NULL;Silence70419818
"Forscher: Klimaschutz muss Ernährungssicherheit nicht gefährden 
https://t.co/dkvi2RNJZp @IIASAVienna #Klimawandel #Klima #Ernährung #Umwelt";1128196535248916481.0000000000;"2019-05-14 09:13:09";0;2;0;0;0;NULL;NULL;NULL;NULL;APA_Science
"@enzoro53 @zeitonline @Luisamneubauer Es wird nur berichtet, woran sich Geld verdienen lässt. Mit Angst und den Schwindel um den menschengemachten Klimawandel lässt sich viel Geld machen.";1128196837180170240.0000000000;"2019-05-14 09:14:21";0;0;0;0;0;NULL;NULL;NULL;NULL;Daniel84Radke
"RT @aufstehen_de: Der #Klimawandel ist keine Bedrohung aus der Zukunft. Wir sind längst mitten drin, gehandelt werden muss jetzt. Für die M…";1128196896617574400.0000000000;"2019-05-14 09:14:35";0;17;0;0;1;aufstehen_de;NULL;NULL;NULL;der_schneewolf
"RT @MayaMitKind: Die Untätigkeit bezüglich des Klimawandels zeigt klar, dass ein Großteil der Eltern in Deutschland sich letztlich einen Sc…";1128196975847989248.0000000000;"2019-05-14 09:14:54";0;28;0;0;1;MayaMitKind;NULL;NULL;NULL;ResciscoSilenda
"@search_mk @ShakRiet @klaus_fritz @Postnatalismus @Volvox_L nein... zunächst wäre das mathematische modell mal gut. außerdem interessiert mich ausschließlich der klimawandel in deutschland, weil ich kein klimanazi bin, der versucht der ganzen welt vorzuschreiben was sie zu tun und zu lassen hat.";1128196977882169344.0000000000;"2019-05-14 09:14:55";0;0;0;0;0;NULL;NULL;NULL;NULL;IAmARealRealist
"RT @rittinergomez: Die nächste Hitzewelle kommt bestimmt - und dann? #srf https://t.co/G6sWiCywwW @srfkultur #klimawandel";1128197006357409792.0000000000;"2019-05-14 09:15:01";0;1;0;0;1;GomezRittiner;NULL;NULL;NULL;srfkultur
"@watch_union @SvenjaSchulze68 Aber das auch von ihr offenbar akzeptierte Ziel 2050 ist definitv zu spät... Dann ist der Klimawandel nicht mehr aufzuhalten und es widerspricht in allen Dingen den europäischen Absprachen der Pariser Klimakonvention";1128197072736403457.0000000000;"2019-05-14 09:15:17";3;0;0;0;0;NULL;NULL;NULL;NULL;MichaKraem
"RT @MayaMitKind: Die Untätigkeit bezüglich des Klimawandels zeigt klar, dass ein Großteil der Eltern in Deutschland sich letztlich einen Sc…";1128197125911863296.0000000000;"2019-05-14 09:15:30";0;28;0;0;1;MayaMitKind;NULL;NULL;NULL;polychains
"RT @THEnergyNet: Great documentary at @dokfest:
DIE ROTE LINIE – WIDERSTAND IM HAMBACHER FORST
After the #ParisAgreement, #Germany must thi…";1128197298368987136.0000000000;"2019-05-14 09:16:11";0;28;0;0;1;THEnergyNet;NULL;NULL;NULL;RexhepiFlorin
"Der Klimawandel macht nicht an den Grenzen von Nationalstaaten halt.Deswegen brauchen wir eine ambitionierte Klimapolitik,die die ökologische Frage nicht losgelöst von der sozialen Frage sieht. So können wir die Zukunft der nachfolgenden Generationen sichern.#EuropaistdieAntwort https://t.co/vAga18tRA1";1128197553227485184.0000000000;"2019-05-14 09:17:12";11;1;0;0;0;NULL;NULL;NULL;NULL;jusohsgn
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128197629484179457.0000000000;"2019-05-14 09:17:30";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;Smart77511528
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128197694365872128.0000000000;"2019-05-14 09:17:45";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;ruebeberg1
"RT @MayaMitKind: Die Untätigkeit bezüglich des Klimawandels zeigt klar, dass ein Großteil der Eltern in Deutschland sich letztlich einen Sc…";1128197879657566208.0000000000;"2019-05-14 09:18:30";0;28;0;0;1;MayaMitKind;NULL;NULL;NULL;h8cps
"RT @cedricwermuth: Lustig, wenns um Flüchtlinge und Asylrecht geht gibt's den #Klimawandel also doch. Ja, was denn jetzt liebe @SVPch? @Koe…";1128197947106242562.0000000000;"2019-05-14 09:18:46";0;34;0;0;1;cedricwermuth;NULL;NULL;NULL;muusaebaer
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128197947408175105.0000000000;"2019-05-14 09:18:46";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;xellmann
"Netter Bericht, und wie bitte sollen Industrienationen mit Einsparungen den Klimawandel aufhalten, wenn Klimaverbrecher a la #Bolsonaro mit ihrer Politik täglich mehr CO Speicher vernichten, als reale Einsparungen bei gleichzeitigem Wirtschaftswachstum finanziell zu leisten sind? https://t.co/ohcOvSwKDj";1128198021928366081.0000000000;"2019-05-14 09:19:03";1;0;0;0;0;NULL;NULL;NULL;NULL;CB_In_NMS
"RT @jusohsgn: Der Klimawandel macht nicht an den Grenzen von Nationalstaaten halt.Deswegen brauchen wir eine ambitionierte Klimapolitik,die…";1128198208671363072.0000000000;"2019-05-14 09:19:48";0;1;0;0;1;jusohsgn;NULL;NULL;NULL;G_Schraudolf
"RT @wolfssanguis: @Linhaar @Frank_Pasemann @AfDimBundestag @AfD Kein Grüner interessiert sich für den Klimawandel. Es ist nur grandiose Pro…";1128198419787472896.0000000000;"2019-05-14 09:20:38";0;3;0;0;1;wolfssanguis;NULL;NULL;NULL;guenter0853
"@SwissSecure @Jeik8naut @ebner_sha Wach Du endlich auf! Alle Gründe der bisherige Klimawandel treffen diesmal nicht zu. CO2 hat einen nachgewiesenen Einfluss auf die Strahlenbilanz der Erde.";1128198686301990912.0000000000;"2019-05-14 09:21:42";1;0;0;0;0;NULL;NULL;NULL;NULL;Kids_CoKG
"Der #Netflix-Bann in #Cannes2019. @FAZ_Feuilleton und „Sprechakte“ zum #Klimawandel in @WELT_Kultur. Außerdem in der #SWR2Kulturmedienschau: #QueSeraSera: Nachrufe auf #DorisDay in @Tagesspiegel und @SZ_Kultur.
https://t.co/eRqsfZ8QZZ";1128198739376603136.0000000000;"2019-05-14 09:21:55";2;0;0;0;0;NULL;NULL;NULL;NULL;SWR2
"RT @marcobuelow: Wir stehen nicht davor, sondern befinden uns mitten im #Klimawandel 

@parents4future 
@FridayForFuture 
@ExtinctionR_DE…";1128198763720445952.0000000000;"2019-05-14 09:22:00";0;56;0;0;1;marcobuelow;NULL;NULL;NULL;JHandwerg
"Inuit: Es gibt keinen Klimawandel, sondern die Erde ist leicht gekippt - Horizonworld - bewusst leben und denken https://t.co/SFY5MhxYI0";1128198819307507712.0000000000;"2019-05-14 09:22:14";0;0;0;0;0;NULL;NULL;NULL;NULL;Oko_Journal
"RT @MayaMitKind: Die Untätigkeit bezüglich des Klimawandels zeigt klar, dass ein Großteil der Eltern in Deutschland sich letztlich einen Sc…";1128198834457387008.0000000000;"2019-05-14 09:22:17";0;28;0;0;1;MayaMitKind;NULL;NULL;NULL;AufEnby
"RT @megadethkiss: @Fern_Schreiber @listenfuhrende was hat klimawandel mit Essgewohnheiten zu tun???? das ist ja wohl der hohlste schwachsin…";1128198843785412608.0000000000;"2019-05-14 09:22:19";0;1;0;0;1;megadethkiss;NULL;NULL;NULL;x_xgamer14
"RT @aufstehen_de: Der #Klimawandel ist keine Bedrohung aus der Zukunft. Wir sind längst mitten drin, gehandelt werden muss jetzt. Für die M…";1128198914488901633.0000000000;"2019-05-14 09:22:36";0;17;0;0;1;aufstehen_de;NULL;NULL;NULL;StefaniaFalone
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128198935959547904.0000000000;"2019-05-14 09:22:41";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;Mellando
"Die Sorge der Deutschen über den #Klimawandel wächst, doch gleichzeitig fällt der #Pkw-Verzicht schwer.  
https://t.co/sV3vsC89xN
@acatech_de #IfD #Allensbach #SpringerProfessional https://t.co/NnB5oG3Nd6";1128198955291095040.0000000000;"2019-05-14 09:22:46";0;1;0;0;0;NULL;NULL;NULL;NULL;SP_Automobil
"RT @skarbonat: Beim Klimawandel folgen die Grünen der Forschung, in Gentechnik-Fragen herrscht Misstrauen gegenüber der Wissenschaft. Gegen…";1128199047599263744.0000000000;"2019-05-14 09:23:08";0;23;0;0;1;skarbonat;NULL;NULL;NULL;ChameleonsTongu
"Nun ja, die Autoren empfehlen immerhin: Extremwetter steigert die Besorgnis und die Aufmerksamkeit für das Thema. Wer Klimaschutz voranbringen will, muss ich hierauf vorbereiten und einstellen #Klimawandel https://t.co/PEQI4Frgu2";1128199237936779265.0000000000;"2019-05-14 09:23:53";5;1;0;0;0;NULL;NULL;NULL;NULL;CarelMohn25
"RT @APA_Science: Forscher: Klimaschutz muss Ernährungssicherheit nicht gefährden 
https://t.co/dkvi2RNJZp @IIASAVienna #Klimawandel #Klima…";1128199292408168448.0000000000;"2019-05-14 09:24:06";0;2;0;0;1;APA_Science;NULL;NULL;NULL;acad_sup
"RT @GeorgDiez1: Ein paar Worte zur Art und Weise und letztlich der zugrundeliegenden Strategie, denn nichts anderes ist es, wie manche Medi…";1128199305486131200.0000000000;"2019-05-14 09:24:10";0;97;0;0;1;GeorgDiez1;NULL;NULL;NULL;pannfisch
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128199442421702656.0000000000;"2019-05-14 09:24:42";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;RippinReg
"RT @verdi_Jugend: Die ver.di Jugend solidarisiert sich mit #FridaysForFuture und fordert auch von der Gesamtorganisation die Unterstützung…";1128199602140844032.0000000000;"2019-05-14 09:25:20";0;119;0;0;1;verdi_Jugend;NULL;NULL;NULL;Steffenster
"RT @CarelMohn25: Nun ja, die Autoren empfehlen immerhin: Extremwetter steigert die Besorgnis und die Aufmerksamkeit für das Thema. Wer Klim…";1128199825311268864.0000000000;"2019-05-14 09:26:13";0;1;0;0;1;CarelMohn25;NULL;NULL;NULL;reinplatonisch
"Der Klimawandel ist nahe: Die Spuckepfützen an der Haltestelle werden größer.";1128199946895798272.0000000000;"2019-05-14 09:26:42";7;0;0;0;0;NULL;NULL;NULL;NULL;Bleifux
"@Ralf_Stegner Wir lassen einfach 12 Laien darüber abstimmen, ob der Klimawandel menschengemacht ist. Schon wissen wir Bescheid.";1128199955678670848.0000000000;"2019-05-14 09:26:45";3;2;0;0;0;NULL;NULL;NULL;NULL;tulpenbieger
"@Korallenherz erinnert mich an die diskussionen in der tk warum es als weißer nicht okay ist gewisse wörter zu benutzen und dass der klimawandel keine meinung sondern eine tatsache ist. war da auch „die komische“.. viel durchhaltevermögen! ❤️";1128200128253313024.0000000000;"2019-05-14 09:27:26";1;0;0;0;0;NULL;NULL;NULL;NULL;kitsune_miyagi
"Klimawandel? Kein Thema zur Europawahl. Sagt zumindest die Analyse der Lebenswelten bei Facebook. Lesenswert... https://t.co/jmLMt97xNu";1128200173480488960.0000000000;"2019-05-14 09:27:36";2;0;0;0;0;NULL;NULL;NULL;NULL;FreBol
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128200207420788736.0000000000;"2019-05-14 09:27:45";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;tschaipi
"Heute mal wieder eine Podiumsdiskussion mit einem Teilnehmer der #AFNee. Nehme Wetten an, was als erstes behauptet wird, der #Klimawandel ist nicht menschengemacht oder die #EU schadet uns. Ansonsten wird's ein schöner Tag. In diesem Sinne: #Moin";1128200223359143936.0000000000;"2019-05-14 09:27:48";682;23;0;0;0;NULL;NULL;NULL;NULL;woelken
"Es handle sich beim Klimawandel um ein wissenschaftlich fundiertes Artenschutz- und Friedensproblem, begründete EVP-Kantonsrat Sommer das Ja seiner Partei: «Darum brauche es jetzt ein Parlament, das ideologische Grabenkämpfe einstellt und weitermacht.»

https://t.co/xjpFpPgS0K";1128200337238708224.0000000000;"2019-05-14 09:28:16";5;2;0;0;0;NULL;NULL;NULL;NULL;RechtBlond
"RT @MayaMitKind: Die Untätigkeit bezüglich des Klimawandels zeigt klar, dass ein Großteil der Eltern in Deutschland sich letztlich einen Sc…";1128200339050631169.0000000000;"2019-05-14 09:28:16";0;28;0;0;1;MayaMitKind;NULL;NULL;NULL;LukFunk
"RT @lenaputtfarcken: Ich schreibe meine Masterarbeit über Klimawandel-Leugner auf Facebook und wie sie die Berichterstattung über #FridaysF…";1128200344129953792.0000000000;"2019-05-14 09:28:17";0;376;0;0;1;lenaputtfarcken;NULL;NULL;NULL;xBolivarx_Boli
"RT @ThomasKnorra: >Machen Ihnen die Schüler-Demos der "Fridays for Future" und die politische Dynamik, die damit einhergeht, also Hoffnung?…";1128200679510740992.0000000000;"2019-05-14 09:29:37";0;28;0;0;1;ThomasKnorra;NULL;NULL;NULL;ChrisBrey1
"RT @rbbinforadio: Es ist ein Trugschluss, dass man mit großen Autos die Herausforderungen des #Klimawandel|s und der Ressourcenknappheit be…";1128200950630572033.0000000000;"2019-05-14 09:30:42";0;4;0;0;1;rbbinforadio;NULL;NULL;NULL;Krit_Aktionaere
"RT @RechtBlond: Es handle sich beim Klimawandel um ein wissenschaftlich fundiertes Artenschutz- und Friedensproblem, begründete EVP-Kantons…";1128200972256280576.0000000000;"2019-05-14 09:30:47";0;2;0;0;1;RechtBlond;NULL;NULL;NULL;_Takakun
"@Kids_CoKG @Jeik8naut @ebner_sha Angenommen ihre Theorie stimmt: Deutschland hat einen Anteil von 3% am "Klimawandel" und nichts wird sich ändern am klima nur das Deutschland seine industrie kaputt macht und die Leute noch mehr Steuern zahlen müssen wie bisher (EEG).
Das ist niemandem vermittelbar.";1128200998231662592.0000000000;"2019-05-14 09:30:53";0;0;0;0;0;NULL;NULL;NULL;NULL;SwissSecure
"Die Welt wird unberechenbarer für Politikentscheider & Berater #Krisen #Konflikte häufen sich,#Europawahl=#Schicksalswahl- #Klimawandel #Klimaschutz #CO2Steuer #Migration & #Digitalisierung = #GroKo Dauerstreitthemem

@PANALIS_Germany unterstützt Ihr Stakeholder-& IssueManagement https://t.co/Kcs5fylCsD";1128201201785495552.0000000000;"2019-05-14 09:31:42";2;0;0;0;0;NULL;NULL;NULL;NULL;SinanMK84
"RT @RechtBlond: Es handle sich beim Klimawandel um ein wissenschaftlich fundiertes Artenschutz- und Friedensproblem, begründete EVP-Kantons…";1128201358442733570.0000000000;"2019-05-14 09:32:19";0;2;0;0;1;RechtBlond;NULL;NULL;NULL;BWassertisch
""Die Debatte befindet sich auf dem Holzweg, wenn sie die Verantwortung für den #Klimawandel beim Individuum ablädt. Vor allem verkennt sie, dass das Fliegen auch eine kulturelle Errungenschaft ist, die nicht leichtfertig verboten werden sollte." https://t.co/QF3bZqJdUa";1128201553360359426.0000000000;"2019-05-14 09:33:05";1;0;0;0;0;NULL;NULL;NULL;NULL;MaxConzemius
"@PetrBystronAfD Selbst wenn, dann ist er nicht menschengemacht. Wer glaubt,  der Mensch wäre dafür verantwortlich,  glaubt dem System und ist ein dummes Merkelopfer. Selbst bei den Neandertalern gab es meine Gletscher mehr... Natürlicher Klimawandel durch Erdachsenveränderung und andere Dinge.";1128201563237957632.0000000000;"2019-05-14 09:33:08";2;0;0;0;0;NULL;NULL;NULL;NULL;IIIoritz
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128201625968041989.0000000000;"2019-05-14 09:33:23";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;btkrth
"RT @DJanecek: Selten so einen Unsinn gelesen wie diesen Beitrag von Wolfgang Kubicki. Das Bevölkerungswachstum in Nigeria oder im Kongo ist…";1128201833758035968.0000000000;"2019-05-14 09:34:12";0;57;0;0;1;DJanecek;NULL;NULL;NULL;dEnDrOlA_gue
"RT @MayaMitKind: Die Untätigkeit bezüglich des Klimawandels zeigt klar, dass ein Großteil der Eltern in Deutschland sich letztlich einen Sc…";1128201989324668928.0000000000;"2019-05-14 09:34:49";0;28;0;0;1;MayaMitKind;NULL;NULL;NULL;maggotsmarjorie
"@SonjaGehrig @HuslerLaurenz @grunliberale Dem Klima ists ziemlich egal, wer wie abstimmt. Ohne Kernkraft kann man den Klimawandel nicht bekämpfen.";1128202072191578112.0000000000;"2019-05-14 09:35:09";1;0;0;0;0;NULL;NULL;NULL;NULL;morvjn
"Mit dem #Klimawandel haben wir ein Problem auf dem Tisch, bei dem es keine Verhandlungslösung gibt, sagt @alexbonde von der @umweltstiftung im Interview. Deswegen braucht es jetzt die Wende innerhalb sehr kurzer Zeit.
https://t.co/FPXrgsVCB2";1128202143075328000.0000000000;"2019-05-14 09:35:26";29;12;0;0;0;NULL;NULL;NULL;NULL;klimareport
"RT @klimareport: Mit dem #Klimawandel haben wir ein Problem auf dem Tisch, bei dem es keine Verhandlungslösung gibt, sagt @alexbonde von de…";1128202239695294464.0000000000;"2019-05-14 09:35:49";0;12;0;0;1;klimareport;NULL;NULL;NULL;BWassertisch
"@ardmoma ... die #akzeptanz für #windenergie geht weiter in den Keller, wenn man die betroffenen Anwohner*innen nicht ma rausholt. Wir warten dort nicht auf den #klimawandel oder verneinen ihn: Der  Ökostrom ist als #sportwagen getarnt vor dem Grundstück aufgetaucht! @ulfposh @VQuaschning";1128202382922399744.0000000000;"2019-05-14 09:36:23";0;0;0;0;0;NULL;NULL;NULL;NULL;birgit_linde
"Interessantes Interview mit provokanten Thesen. Aber klar ist, dicke, fette Elektro-SUV sind nicht die Antwort auf die Probleme - weder auf den Verkehrsinfarkt noch auf den Klimawandel: "'Null' ist sowieso eine Illusion" https://t.co/MA8hBhX2RW";1128202783432302592.0000000000;"2019-05-14 09:37:59";3;3;0;0;0;NULL;NULL;NULL;NULL;NeumannKai
"Stets das neueste Smartphone besitzen? Nur ein Mal im Jahr fliegen? Pulli tragen statt Heizen? Unser Klima-O-Mat lässt erahnen, wie es um Ihre Klimabilanz bestellt ist. Finden Sie heraus, welcher #Klimatyp Sie sind. https://t.co/FW7krlDsE1 #Archiv";1128202989829853184.0000000000;"2019-05-14 09:38:48";97;39;0;0;0;NULL;NULL;NULL;NULL;zeitonline
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128203102996324352.0000000000;"2019-05-14 09:39:15";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;gnaddrig
"@robert_farle Sie haben Recht es gibt keinen menschgemachten https://t.co/2wXKRcGou9 wurde lediglich ein unerschöpflicher Markt zum Generieren von Kapital erschlossen.Und in der Wirkung der Maßnahmen völlig sinnlos- die ideologische Steuerung durch die Politmischpoke funktioniert wie man sieht";1128203254482001920.0000000000;"2019-05-14 09:39:51";5;0;0;0;0;NULL;NULL;NULL;NULL;annimausi20
"RT @SP_Automobil: Die Sorge der Deutschen über den #Klimawandel wächst, doch gleichzeitig fällt der #Pkw-Verzicht schwer.  
https://t.co/sV…";1128203311784574976.0000000000;"2019-05-14 09:40:05";0;1;0;0;1;SP_Automobil;NULL;NULL;NULL;acatech_de
"RT @klimareport: Mit dem #Klimawandel haben wir ein Problem auf dem Tisch, bei dem es keine Verhandlungslösung gibt, sagt @alexbonde von de…";1128203426666565632.0000000000;"2019-05-14 09:40:32";0;12;0;0;1;klimareport;NULL;NULL;NULL;mara_bakery
"Die Diskussion über die Folgen des #Klimawandel.s für #Mitteldeutschland gestern Abend bei #faktist u.a. mit @AnjaSiegesmund @UmweltTH, @StefanGruhner @cdu_fraktion_th und Dr. Andreas Marx @UFZ_de und Oliver Hauner @gdv_de - Zum Nachlesen @mdrde 📲https://t.co/f7UOVEtnq9";1128203680682004480.0000000000;"2019-05-14 09:41:33";7;5;0;0;0;NULL;NULL;NULL;NULL;faktist
